standing,discipline,min_outdoors,min_zoom,undergrad,masters,phd,civil,mechanical,electrical,happiness
undergrad,civil,120,389,1,0,0,1,0,0,38.39143976420435
undergrad,electrical,107,307,1,0,0,0,0,1,60.35874288660149
undergrad,mechanical,108,189,1,0,0,0,1,0,58.123703457377054
undergrad,civil,63,244,1,0,0,1,0,0,49.68238117832793
undergrad,electrical,161,25,1,0,0,0,0,1,74.26345191051158
undergrad,mechanical,223,238,1,0,0,0,1,0,43.06419559224719
undergrad,civil,224,372,1,0,0,1,0,0,78.98056742712345
undergrad,electrical,257,288,1,0,0,0,0,1,59.49278414599666
undergrad,mechanical,68,3,1,0,0,0,1,0,58.88157716549635
undergrad,civil,147,210,1,0,0,1,0,0,87.4395490798986
undergrad,electrical,218,272,1,0,0,0,0,1,53.384463040370846
undergrad,mechanical,193,337,1,0,0,0,1,0,50.25511540730359
undergrad,civil,89,380,1,0,0,1,0,0,41.284472382068884
undergrad,electrical,137,358,1,0,0,0,0,1,36.657425116108655
undergrad,mechanical,246,60,1,0,0,0,1,0,70.80485467894866
undergrad,civil,37,11,1,0,0,1,0,0,75.45506878108955
undergrad,electrical,65,368,1,0,0,0,0,1,32.21562126420807
undergrad,mechanical,286,352,1,0,0,0,1,0,60.22116711170827
undergrad,civil,122,293,1,0,0,1,0,0,80.5469671221541
undergrad,electrical,293,394,1,0,0,0,0,1,71.76742049177517
undergrad,mechanical,168,222,1,0,0,0,1,0,58.217287627546625
undergrad,civil,270,242,1,0,0,1,0,0,83.91449342831451
undergrad,electrical,240,95,1,0,0,0,0,1,69.68619475003877
undergrad,mechanical,221,363,1,0,0,0,1,0,69.86061736762085
undergrad,civil,36,194,1,0,0,1,0,0,55.26049288824076
undergrad,electrical,129,150,1,0,0,0,0,1,47.14725839846787
undergrad,mechanical,11,165,1,0,0,0,1,0,40.21686408758296
undergrad,civil,293,225,1,0,0,1,0,0,36.31011889867116
undergrad,electrical,277,220,1,0,0,0,0,1,20.53279167924017
undergrad,mechanical,54,46,1,0,0,0,1,0,23.722102662365486
undergrad,civil,66,199,1,0,0,1,0,0,77.47502426598979
undergrad,electrical,296,94,1,0,0,0,0,1,44.02807675075346
undergrad,mechanical,232,77,1,0,0,0,1,0,71.43197957610256
undergrad,civil,66,381,1,0,0,1,0,0,35.73410114733277
undergrad,electrical,21,372,1,0,0,0,0,1,37.060987240950794
undergrad,mechanical,214,32,1,0,0,0,1,0,52.92488680245701
undergrad,civil,167,117,1,0,0,1,0,0,50.083589766567414
undergrad,electrical,218,66,1,0,0,0,0,1,66.41553712262778
undergrad,mechanical,165,77,1,0,0,0,1,0,51.53174458744075
undergrad,civil,94,322,1,0,0,1,0,0,36.420318612347884
undergrad,electrical,187,34,1,0,0,0,0,1,70.42863335199101
undergrad,mechanical,106,15,1,0,0,0,1,0,55.77731172223844
undergrad,civil,10,380,1,0,0,1,0,0,36.03738272315766
undergrad,electrical,269,386,1,0,0,0,0,1,21.635916421512817
undergrad,mechanical,84,110,1,0,0,0,1,0,46.77762805152824
undergrad,civil,122,255,1,0,0,1,0,0,46.13379201401735
undergrad,electrical,212,184,1,0,0,0,0,1,42.90679460684028
undergrad,mechanical,114,120,1,0,0,0,1,0,60.561808420673515
undergrad,civil,36,112,1,0,0,1,0,0,39.084113120127014
undergrad,electrical,59,142,1,0,0,0,0,1,17.391146787253632
undergrad,mechanical,102,343,1,0,0,0,1,0,81.49217409720151
undergrad,civil,110,150,1,0,0,1,0,0,79.51858801460207
undergrad,electrical,80,141,1,0,0,0,0,1,48.25221192164862
undergrad,mechanical,99,93,1,0,0,0,1,0,64.897355862732
undergrad,civil,237,331,1,0,0,1,0,0,51.127683613506086
undergrad,electrical,158,386,1,0,0,0,0,1,50.36977782914889
undergrad,mechanical,155,317,1,0,0,0,1,0,29.705564004434557
undergrad,civil,298,223,1,0,0,1,0,0,47.894346241897345
undergrad,electrical,224,209,1,0,0,0,0,1,41.1961589918799
undergrad,mechanical,275,102,1,0,0,0,1,0,88.75766039338322
undergrad,civil,41,215,1,0,0,1,0,0,74.99585300173169
undergrad,electrical,270,85,1,0,0,0,0,1,49.68526840156621
undergrad,mechanical,80,179,1,0,0,0,1,0,54.62643811254519
undergrad,civil,229,375,1,0,0,1,0,0,55.132162907775545
undergrad,electrical,268,310,1,0,0,0,0,1,32.67396206498891
undergrad,mechanical,9,348,1,0,0,0,1,0,29.736091399401403
undergrad,civil,226,243,1,0,0,1,0,0,38.31319462566782
undergrad,electrical,170,181,1,0,0,0,0,1,33.95150924541343
undergrad,mechanical,51,87,1,0,0,0,1,0,94.71741862861661
undergrad,civil,93,64,1,0,0,1,0,0,64.73667715232295
undergrad,electrical,115,249,1,0,0,0,0,1,63.94643248522382
undergrad,mechanical,260,15,1,0,0,0,1,0,59.52636053135886
undergrad,civil,49,364,1,0,0,1,0,0,27.048728920131246
undergrad,electrical,138,353,1,0,0,0,0,1,58.539257869132996
undergrad,mechanical,63,143,1,0,0,0,1,0,45.22510634779622
undergrad,civil,268,254,1,0,0,1,0,0,76.11987773624607
undergrad,electrical,7,360,1,0,0,0,0,1,48.77064822318221
undergrad,mechanical,11,143,1,0,0,0,1,0,52.77798594588664
undergrad,civil,158,216,1,0,0,1,0,0,41.4671083129747
undergrad,electrical,178,74,1,0,0,0,0,1,75.51955819843646
undergrad,mechanical,56,259,1,0,0,0,1,0,46.47511677394513
undergrad,civil,93,23,1,0,0,1,0,0,55.075889704838374
undergrad,electrical,89,4,1,0,0,0,0,1,46.31300576214225
undergrad,mechanical,243,228,1,0,0,0,1,0,53.920670452277825
undergrad,civil,152,89,1,0,0,1,0,0,57.649794935881545
undergrad,electrical,170,231,1,0,0,0,0,1,50.899318885510624
undergrad,mechanical,182,2,1,0,0,0,1,0,68.75934551919983
undergrad,civil,128,30,1,0,0,1,0,0,45.615374072459076
undergrad,electrical,12,23,1,0,0,0,0,1,70.05093832902779
undergrad,mechanical,260,398,1,0,0,0,1,0,40.442306343269834
undergrad,civil,41,334,1,0,0,1,0,0,58.756641528414576
undergrad,electrical,103,178,1,0,0,0,0,1,99.5585177498302
undergrad,mechanical,198,274,1,0,0,0,1,0,67.10942266732245
undergrad,civil,183,74,1,0,0,1,0,0,78.538822634237
undergrad,electrical,47,1,1,0,0,0,0,1,36.1302793775276
undergrad,mechanical,25,236,1,0,0,0,1,0,55.64125573168596
undergrad,civil,255,146,1,0,0,1,0,0,80.3170976465456
undergrad,electrical,177,274,1,0,0,0,0,1,27.572237800994984
undergrad,mechanical,147,42,1,0,0,0,1,0,25.63847714544992
undergrad,civil,36,203,1,0,0,1,0,0,52.01509186977975
undergrad,electrical,75,397,1,0,0,0,0,1,30.497680453061623
undergrad,mechanical,271,143,1,0,0,0,1,0,33.675646682428706
undergrad,civil,12,384,1,0,0,1,0,0,36.02985804353328
undergrad,electrical,50,122,1,0,0,0,0,1,50.698262866203684
undergrad,mechanical,79,241,1,0,0,0,1,0,37.47939029722548
undergrad,civil,194,392,1,0,0,1,0,0,41.062342672546606
undergrad,electrical,52,361,1,0,0,0,0,1,47.90070683280314
undergrad,mechanical,246,288,1,0,0,0,1,0,34.09365902316144
undergrad,civil,155,393,1,0,0,1,0,0,53.250924695550566
undergrad,electrical,63,223,1,0,0,0,0,1,47.752806513026165
undergrad,mechanical,149,362,1,0,0,0,1,0,65.0222478148595
undergrad,civil,42,50,1,0,0,1,0,0,59.08869894961023
undergrad,electrical,58,224,1,0,0,0,0,1,58.21726991965038
undergrad,mechanical,144,277,1,0,0,0,1,0,64.88615536149058
undergrad,civil,34,15,1,0,0,1,0,0,37.01009850456958
undergrad,electrical,256,77,1,0,0,0,0,1,25.515492308964355
undergrad,mechanical,20,381,1,0,0,0,1,0,5.45670525182479
undergrad,civil,194,32,1,0,0,1,0,0,72.98057774918536
undergrad,electrical,205,227,1,0,0,0,0,1,29.695045242104804
undergrad,mechanical,54,387,1,0,0,0,1,0,54.504740415427435
undergrad,civil,70,389,1,0,0,1,0,0,56.69392395921215
undergrad,electrical,225,323,1,0,0,0,0,1,56.018670041072646
undergrad,mechanical,263,24,1,0,0,0,1,0,55.6655445949271
undergrad,civil,67,183,1,0,0,1,0,0,20.755922095169275
undergrad,electrical,70,349,1,0,0,0,0,1,54.160162316577726
undergrad,mechanical,262,289,1,0,0,0,1,0,38.55256573369388
undergrad,civil,51,58,1,0,0,1,0,0,78.23565839599469
undergrad,electrical,145,108,1,0,0,0,0,1,62.98674988662861
undergrad,mechanical,45,141,1,0,0,0,1,0,41.13011885786794
undergrad,civil,250,145,1,0,0,1,0,0,75.48376067591785
undergrad,electrical,212,398,1,0,0,0,0,1,34.08810869624306
undergrad,mechanical,35,189,1,0,0,0,1,0,74.14291674352205
undergrad,civil,127,76,1,0,0,1,0,0,60.606263266066215
undergrad,electrical,119,240,1,0,0,0,0,1,50.913563881322496
undergrad,mechanical,13,173,1,0,0,0,1,0,34.83495596790251
undergrad,civil,139,115,1,0,0,1,0,0,71.97433664034394
undergrad,electrical,67,86,1,0,0,0,0,1,60.001695739778654
undergrad,mechanical,198,271,1,0,0,0,1,0,69.98555422775988
undergrad,civil,280,55,1,0,0,1,0,0,78.55284679575917
undergrad,electrical,204,323,1,0,0,0,0,1,51.06236783917275
undergrad,mechanical,48,246,1,0,0,0,1,0,58.22399014798718
undergrad,civil,244,102,1,0,0,1,0,0,53.41698640413327
undergrad,electrical,87,21,1,0,0,0,0,1,56.27079965343573
undergrad,mechanical,57,26,1,0,0,0,1,0,62.21995410097597
undergrad,civil,139,274,1,0,0,1,0,0,17.18298761117869
undergrad,electrical,249,306,1,0,0,0,0,1,45.223076043104975
undergrad,mechanical,160,156,1,0,0,0,1,0,67.00153952021849
undergrad,civil,193,297,1,0,0,1,0,0,35.99056318682326
undergrad,electrical,283,111,1,0,0,0,0,1,46.15836275911941
undergrad,mechanical,106,384,1,0,0,0,1,0,58.397902578156774
undergrad,civil,150,320,1,0,0,1,0,0,73.51390003955385
undergrad,electrical,234,132,1,0,0,0,0,1,28.463297442601068
undergrad,mechanical,134,114,1,0,0,0,1,0,71.71441808591086
undergrad,civil,20,300,1,0,0,1,0,0,51.501333130624346
undergrad,electrical,205,4,1,0,0,0,0,1,69.25934076926421
undergrad,mechanical,202,307,1,0,0,0,1,0,47.81352054511252
undergrad,civil,52,93,1,0,0,1,0,0,59.293389205767944
undergrad,electrical,177,321,1,0,0,0,0,1,44.30904040604344
undergrad,mechanical,263,35,1,0,0,0,1,0,57.50885815829943
undergrad,civil,299,114,1,0,0,1,0,0,72.12227039828105
undergrad,electrical,273,84,1,0,0,0,0,1,62.77099344231472
undergrad,mechanical,73,239,1,0,0,0,1,0,69.59051769048529
undergrad,civil,111,128,1,0,0,1,0,0,65.52821593717452
undergrad,electrical,267,365,1,0,0,0,0,1,46.49039166995777
undergrad,mechanical,272,394,1,0,0,0,1,0,40.32306490764951
undergrad,civil,163,385,1,0,0,1,0,0,53.109570413876966
undergrad,electrical,241,193,1,0,0,0,0,1,45.68113808293716
undergrad,mechanical,208,235,1,0,0,0,1,0,33.05004215068368
undergrad,civil,190,388,1,0,0,1,0,0,57.04744214406195
undergrad,electrical,21,197,1,0,0,0,0,1,31.125172599215183
undergrad,mechanical,296,224,1,0,0,0,1,0,70.93533440417309
undergrad,civil,230,94,1,0,0,1,0,0,74.23926686459906
undergrad,electrical,244,303,1,0,0,0,0,1,69.89810674208346
undergrad,mechanical,272,164,1,0,0,0,1,0,14.680696019025284
undergrad,civil,105,80,1,0,0,1,0,0,35.29234484345306
undergrad,electrical,216,300,1,0,0,0,0,1,32.90296275579023
undergrad,mechanical,18,58,1,0,0,0,1,0,51.491399873722536
undergrad,civil,32,370,1,0,0,1,0,0,39.77888654554748
undergrad,electrical,290,204,1,0,0,0,0,1,69.45219167413782
undergrad,mechanical,223,46,1,0,0,0,1,0,55.628569833102375
undergrad,civil,76,74,1,0,0,1,0,0,57.8436733523127
undergrad,electrical,218,89,1,0,0,0,0,1,105.1931297688208
undergrad,mechanical,260,364,1,0,0,0,1,0,28.330284915875467
undergrad,civil,99,176,1,0,0,1,0,0,31.26561568908015
undergrad,electrical,267,64,1,0,0,0,0,1,16.538541889945783
undergrad,mechanical,38,395,1,0,0,0,1,0,64.21448619799146
undergrad,civil,5,171,1,0,0,1,0,0,66.33462439341594
undergrad,electrical,260,128,1,0,0,0,0,1,77.65977977338218
undergrad,mechanical,101,16,1,0,0,0,1,0,63.25584092410144
undergrad,civil,26,306,1,0,0,1,0,0,52.45560345966522
undergrad,electrical,183,158,1,0,0,0,0,1,71.56428487748678
undergrad,mechanical,273,92,1,0,0,0,1,0,61.441957726677245
undergrad,civil,24,170,1,0,0,1,0,0,70.4159188920602
undergrad,electrical,27,346,1,0,0,0,0,1,37.60510711510093
undergrad,mechanical,68,388,1,0,0,0,1,0,22.06375630828874
undergrad,civil,24,61,1,0,0,1,0,0,84.73994432265128
undergrad,electrical,34,60,1,0,0,0,0,1,69.82400032815366
undergrad,mechanical,102,201,1,0,0,0,1,0,57.61047676428875
undergrad,civil,198,235,1,0,0,1,0,0,49.273843042992944
undergrad,electrical,125,126,1,0,0,0,0,1,28.91790911981378
undergrad,mechanical,6,132,1,0,0,0,1,0,24.123270111965525
undergrad,civil,278,54,1,0,0,1,0,0,53.37699365937621
undergrad,electrical,124,292,1,0,0,0,0,1,24.04704398514081
undergrad,mechanical,276,6,1,0,0,0,1,0,87.54114920196056
undergrad,civil,261,315,1,0,0,1,0,0,70.91103109838423
undergrad,electrical,57,279,1,0,0,0,0,1,32.2459309323261
undergrad,mechanical,16,210,1,0,0,0,1,0,52.550368612857355
undergrad,civil,92,245,1,0,0,1,0,0,30.884023437918323
undergrad,electrical,83,298,1,0,0,0,0,1,14.405575902097816
undergrad,mechanical,251,129,1,0,0,0,1,0,69.80178439803254
undergrad,civil,153,130,1,0,0,1,0,0,57.90292521851295
undergrad,electrical,47,387,1,0,0,0,0,1,11.383630685487226
undergrad,mechanical,211,263,1,0,0,0,1,0,73.88719811934895
undergrad,civil,254,342,1,0,0,1,0,0,39.21202993546028
undergrad,electrical,238,21,1,0,0,0,0,1,71.3021486104706
undergrad,mechanical,250,112,1,0,0,0,1,0,49.208273949821816
undergrad,civil,41,1,1,0,0,1,0,0,64.12240061374152
undergrad,electrical,49,377,1,0,0,0,0,1,2.6570730582598117
undergrad,mechanical,162,157,1,0,0,0,1,0,63.53624972364872
undergrad,civil,173,68,1,0,0,1,0,0,65.97044080547778
undergrad,electrical,137,45,1,0,0,0,0,1,85.22807442911125
undergrad,mechanical,40,194,1,0,0,0,1,0,58.833251822395866
undergrad,civil,119,28,1,0,0,1,0,0,69.56278726323302
undergrad,electrical,209,32,1,0,0,0,0,1,67.75479851235315
undergrad,mechanical,16,290,1,0,0,0,1,0,48.8072440375356
undergrad,civil,112,19,1,0,0,1,0,0,57.65455051183224
undergrad,electrical,46,1,1,0,0,0,0,1,72.05526861062286
undergrad,mechanical,103,133,1,0,0,0,1,0,50.40071752867979
undergrad,civil,163,327,1,0,0,1,0,0,9.646770412300466
undergrad,electrical,203,25,1,0,0,0,0,1,57.096598164456154
undergrad,mechanical,164,209,1,0,0,0,1,0,55.80160342204376
undergrad,civil,173,283,1,0,0,1,0,0,58.49894806941098
undergrad,electrical,286,218,1,0,0,0,0,1,68.4835210918983
undergrad,mechanical,123,342,1,0,0,0,1,0,47.25732697939692
undergrad,civil,217,317,1,0,0,1,0,0,49.41226929958149
undergrad,electrical,236,64,1,0,0,0,0,1,86.28347097371088
undergrad,mechanical,223,362,1,0,0,0,1,0,50.028701820612426
undergrad,civil,140,236,1,0,0,1,0,0,57.67515285466619
undergrad,electrical,193,170,1,0,0,0,0,1,70.50130251785055
undergrad,mechanical,234,247,1,0,0,0,1,0,54.02114318508854
undergrad,civil,250,143,1,0,0,1,0,0,76.28195778125367
undergrad,electrical,39,186,1,0,0,0,0,1,12.122034868928196
undergrad,mechanical,275,99,1,0,0,0,1,0,63.99824071126591
undergrad,civil,273,88,1,0,0,1,0,0,52.81663686918453
undergrad,electrical,2,382,1,0,0,0,0,1,47.02299096026507
undergrad,mechanical,231,318,1,0,0,0,1,0,56.76946006679158
undergrad,civil,183,312,1,0,0,1,0,0,62.537700054040755
undergrad,electrical,234,378,1,0,0,0,0,1,47.07386687156208
undergrad,mechanical,124,89,1,0,0,0,1,0,49.31524087976135
undergrad,civil,61,183,1,0,0,1,0,0,72.08185831135647
undergrad,electrical,238,160,1,0,0,0,0,1,52.96575783466475
undergrad,mechanical,122,108,1,0,0,0,1,0,56.11317944726165
undergrad,civil,189,149,1,0,0,1,0,0,54.660257777860934
undergrad,electrical,106,316,1,0,0,0,0,1,65.0782967541648
undergrad,mechanical,239,180,1,0,0,0,1,0,42.73936536363567
undergrad,civil,251,393,1,0,0,1,0,0,56.269869864125326
undergrad,electrical,250,92,1,0,0,0,0,1,23.51459177121059
undergrad,mechanical,3,90,1,0,0,0,1,0,55.891385270494546
undergrad,civil,250,292,1,0,0,1,0,0,56.32439454423623
undergrad,electrical,140,368,1,0,0,0,0,1,17.202426428765747
undergrad,mechanical,222,88,1,0,0,0,1,0,51.99709017800635
undergrad,civil,258,71,1,0,0,1,0,0,82.13148216293312
undergrad,electrical,232,68,1,0,0,0,0,1,59.5410281691683
undergrad,mechanical,255,279,1,0,0,0,1,0,78.04929355202398
undergrad,civil,78,213,1,0,0,1,0,0,44.975413937279285
undergrad,electrical,275,64,1,0,0,0,0,1,75.11672462230862
undergrad,mechanical,49,258,1,0,0,0,1,0,27.24335323355507
undergrad,civil,173,111,1,0,0,1,0,0,44.5702718247768
undergrad,electrical,215,231,1,0,0,0,0,1,40.927363440486545
undergrad,mechanical,130,357,1,0,0,0,1,0,43.30213826231717
undergrad,civil,158,35,1,0,0,1,0,0,50.24094821738106
undergrad,electrical,125,329,1,0,0,0,0,1,40.745196431979814
undergrad,mechanical,112,8,1,0,0,0,1,0,59.50912187072188
undergrad,civil,252,306,1,0,0,1,0,0,46.272861978380575
undergrad,electrical,280,326,1,0,0,0,0,1,44.41069753672838
undergrad,mechanical,186,331,1,0,0,0,1,0,60.00516726013073
undergrad,civil,144,344,1,0,0,1,0,0,70.51272865695205
undergrad,electrical,201,64,1,0,0,0,0,1,84.45009392390654
undergrad,mechanical,103,304,1,0,0,0,1,0,34.781149509811534
undergrad,civil,73,97,1,0,0,1,0,0,75.2108797635719
undergrad,electrical,136,36,1,0,0,0,0,1,21.166178032070377
undergrad,mechanical,34,0,1,0,0,0,1,0,59.483661197238774
undergrad,civil,289,356,1,0,0,1,0,0,71.23707030927275
undergrad,electrical,151,240,1,0,0,0,0,1,20.4205684732214
undergrad,mechanical,61,290,1,0,0,0,1,0,55.89394669843078
undergrad,civil,149,147,1,0,0,1,0,0,72.50526512213423
undergrad,electrical,73,162,1,0,0,0,0,1,58.467048424794555
undergrad,mechanical,56,18,1,0,0,0,1,0,66.63057071670187
undergrad,civil,109,359,1,0,0,1,0,0,-1.0075964583100792
undergrad,electrical,281,364,1,0,0,0,0,1,52.007657905406056
undergrad,mechanical,182,260,1,0,0,0,1,0,52.22574732191609
undergrad,civil,93,299,1,0,0,1,0,0,27.286483972463465
undergrad,electrical,23,282,1,0,0,0,0,1,33.499014564912216
undergrad,mechanical,295,335,1,0,0,0,1,0,56.084488265008986
undergrad,civil,36,178,1,0,0,1,0,0,76.06452058692153
undergrad,electrical,51,356,1,0,0,0,0,1,34.22566676118496
undergrad,mechanical,196,219,1,0,0,0,1,0,35.58131558466985
undergrad,civil,106,70,1,0,0,1,0,0,63.62718849972785
undergrad,electrical,202,368,1,0,0,0,0,1,48.920280135591106
undergrad,mechanical,282,179,1,0,0,0,1,0,67.94088437917173
undergrad,civil,189,196,1,0,0,1,0,0,85.75736897926839
undergrad,electrical,178,363,1,0,0,0,0,1,47.181497557787196
undergrad,mechanical,67,351,1,0,0,0,1,0,50.75944965168974
undergrad,civil,122,159,1,0,0,1,0,0,44.362755008632334
undergrad,electrical,120,77,1,0,0,0,0,1,70.269574897678993
undergrad,mechanical,39,256,1,0,0,0,1,0,32.31790260920776
undergrad,civil,94,397,1,0,0,1,0,0,62.35396465427066
undergrad,electrical,122,226,1,0,0,0,0,1,42.07022012551602
undergrad,mechanical,228,252,1,0,0,0,1,0,52.69200152089555
undergrad,civil,238,155,1,0,0,1,0,0,72.00697871924771
undergrad,electrical,101,343,1,0,0,0,0,1,-7.674650174166551
undergrad,mechanical,6,267,1,0,0,0,1,0,59.991009683592324
undergrad,civil,228,124,1,0,0,1,0,0,46.44248803154458
undergrad,electrical,148,373,1,0,0,0,0,1,51.82355222874985
undergrad,mechanical,254,163,1,0,0,0,1,0,58.6791422725142
undergrad,civil,249,219,1,0,0,1,0,0,82.48363102221856
undergrad,electrical,10,210,1,0,0,0,0,1,51.13231917736887
undergrad,mechanical,60,211,1,0,0,0,1,0,47.377058473816945
undergrad,civil,195,184,1,0,0,1,0,0,32.14476864702832
undergrad,electrical,231,45,1,0,0,0,0,1,74.68356993232179
undergrad,mechanical,37,342,1,0,0,0,1,0,44.66634324429756
undergrad,civil,278,322,1,0,0,1,0,0,52.372839045599676
undergrad,electrical,158,54,1,0,0,0,0,1,75.0547036889905
undergrad,mechanical,194,105,1,0,0,0,1,0,50.07506734475549
undergrad,civil,29,210,1,0,0,1,0,0,6.782089232262702
undergrad,electrical,79,329,1,0,0,0,0,1,39.235363650203915
undergrad,mechanical,65,315,1,0,0,0,1,0,37.033159228816544
undergrad,civil,282,117,1,0,0,1,0,0,63.09902680085547
undergrad,electrical,123,290,1,0,0,0,0,1,38.55185664548136
undergrad,mechanical,188,238,1,0,0,0,1,0,64.56264098482413
undergrad,civil,204,21,1,0,0,1,0,0,86.04954078939198
undergrad,electrical,120,14,1,0,0,0,0,1,46.39271495361565
undergrad,mechanical,134,66,1,0,0,0,1,0,44.909047156518994
undergrad,civil,66,262,1,0,0,1,0,0,55.054362624748215
undergrad,electrical,31,7,1,0,0,0,0,1,24.442434145068532
undergrad,mechanical,122,323,1,0,0,0,1,0,40.69893760893028
undergrad,civil,70,47,1,0,0,1,0,0,51.40472092155331
undergrad,electrical,53,186,1,0,0,0,0,1,43.95639660060591
undergrad,mechanical,183,6,1,0,0,0,1,0,66.84694458733955
undergrad,civil,179,55,1,0,0,1,0,0,65.31924372933847
undergrad,electrical,86,181,1,0,0,0,0,1,49.26234333305687
undergrad,mechanical,197,66,1,0,0,0,1,0,72.15488505391966
undergrad,civil,125,98,1,0,0,1,0,0,49.68437373755951
undergrad,electrical,257,212,1,0,0,0,0,1,61.14568937953719
undergrad,mechanical,139,176,1,0,0,0,1,0,71.86915943386707
undergrad,civil,242,33,1,0,0,1,0,0,59.016012382315594
undergrad,electrical,110,23,1,0,0,0,0,1,51.14966156133584
undergrad,mechanical,72,82,1,0,0,0,1,0,57.8443738235195
undergrad,civil,81,126,1,0,0,1,0,0,55.91629030804626
undergrad,electrical,137,63,1,0,0,0,0,1,89.16975569591962
undergrad,mechanical,106,52,1,0,0,0,1,0,68.28706648338438
undergrad,civil,59,154,1,0,0,1,0,0,56.38236396299253
undergrad,electrical,282,106,1,0,0,0,0,1,87.19900968957005
undergrad,mechanical,48,32,1,0,0,0,1,0,55.9993929672969
undergrad,civil,276,72,1,0,0,1,0,0,44.15537006937173
undergrad,electrical,28,169,1,0,0,0,0,1,23.459306895372222
undergrad,mechanical,47,240,1,0,0,0,1,0,64.2689162539582
undergrad,civil,107,61,1,0,0,1,0,0,69.4955829316299
undergrad,electrical,212,123,1,0,0,0,0,1,35.301035138204576
undergrad,mechanical,237,385,1,0,0,0,1,0,57.72978555591844
undergrad,civil,209,281,1,0,0,1,0,0,61.196101256076105
undergrad,electrical,256,127,1,0,0,0,0,1,67.23908451835423
undergrad,mechanical,34,307,1,0,0,0,1,0,27.59133782271183
undergrad,civil,2,292,1,0,0,1,0,0,63.3056987044258
undergrad,electrical,151,368,1,0,0,0,0,1,45.18514398953848
undergrad,mechanical,213,253,1,0,0,0,1,0,69.84043125307682
undergrad,civil,74,138,1,0,0,1,0,0,60.5024967269047
undergrad,electrical,238,73,1,0,0,0,0,1,33.151088002666796
undergrad,mechanical,61,66,1,0,0,0,1,0,83.40712985024773
undergrad,civil,63,216,1,0,0,1,0,0,34.40163157986499
undergrad,electrical,254,283,1,0,0,0,0,1,48.084150007899225
undergrad,mechanical,175,185,1,0,0,0,1,0,39.226683449593594
undergrad,civil,171,69,1,0,0,1,0,0,42.990903635967946
undergrad,electrical,112,48,1,0,0,0,0,1,62.62660211052639
undergrad,mechanical,214,144,1,0,0,0,1,0,47.599619679976726
undergrad,civil,171,358,1,0,0,1,0,0,61.47889391911242
undergrad,electrical,210,6,1,0,0,0,0,1,56.77871080474972
undergrad,mechanical,202,306,1,0,0,0,1,0,82.48426047887497
undergrad,civil,239,9,1,0,0,1,0,0,83.59150847449638
undergrad,electrical,87,63,1,0,0,0,0,1,58.292694778568226
undergrad,mechanical,164,159,1,0,0,0,1,0,59.80626207536009
undergrad,civil,215,216,1,0,0,1,0,0,76.15752858744877
undergrad,electrical,165,105,1,0,0,0,0,1,51.28604096460363
undergrad,mechanical,10,132,1,0,0,0,1,0,70.15854706797352
undergrad,civil,42,100,1,0,0,1,0,0,74.81797961627295
undergrad,electrical,163,50,1,0,0,0,0,1,63.24898277156413
undergrad,mechanical,180,253,1,0,0,0,1,0,53.19647365732769
undergrad,civil,284,271,1,0,0,1,0,0,46.498177228036965
undergrad,electrical,8,118,1,0,0,0,0,1,40.1654318207439
undergrad,mechanical,157,248,1,0,0,0,1,0,50.64661222633098
undergrad,civil,179,51,1,0,0,1,0,0,79.51878006916684
undergrad,electrical,195,185,1,0,0,0,0,1,81.50973817238206
undergrad,mechanical,10,84,1,0,0,0,1,0,71.14117071011526
undergrad,civil,192,55,1,0,0,1,0,0,50.44674175631103
undergrad,electrical,215,78,1,0,0,0,0,1,52.11036126777434
undergrad,mechanical,67,149,1,0,0,0,1,0,24.963986671008342
undergrad,civil,13,126,1,0,0,1,0,0,101.35997680369422
undergrad,electrical,69,209,1,0,0,0,0,1,53.47745895146021
undergrad,mechanical,243,283,1,0,0,0,1,0,71.162068812649
undergrad,civil,73,294,1,0,0,1,0,0,55.04152537851138
undergrad,electrical,199,122,1,0,0,0,0,1,44.83139162103355
undergrad,mechanical,27,220,1,0,0,0,1,0,63.597548040257706
undergrad,civil,256,240,1,0,0,1,0,0,40.82226181102708
undergrad,electrical,237,140,1,0,0,0,0,1,53.64766385831621
undergrad,mechanical,6,127,1,0,0,0,1,0,21.117758826728867
undergrad,civil,162,363,1,0,0,1,0,0,40.77286926092684
undergrad,electrical,87,279,1,0,0,0,0,1,33.14313147282556
undergrad,mechanical,271,108,1,0,0,0,1,0,65.04869221652183
undergrad,civil,97,219,1,0,0,1,0,0,63.82173564067534
undergrad,electrical,101,184,1,0,0,0,0,1,58.0897535412234
undergrad,mechanical,196,362,1,0,0,0,1,0,55.35398328459614
undergrad,civil,100,60,1,0,0,1,0,0,59.267238666446815
undergrad,electrical,116,163,1,0,0,0,0,1,31.897129453091438
undergrad,mechanical,140,45,1,0,0,0,1,0,57.046511782203446
undergrad,civil,121,260,1,0,0,1,0,0,39.47835103591196
undergrad,electrical,174,229,1,0,0,0,0,1,54.66400415629151
undergrad,mechanical,192,154,1,0,0,0,1,0,58.25781691566956
undergrad,civil,115,300,1,0,0,1,0,0,35.61923044121835
undergrad,electrical,173,331,1,0,0,0,0,1,44.53042363533427
undergrad,mechanical,186,18,1,0,0,0,1,0,54.0077240646025
undergrad,civil,126,11,1,0,0,1,0,0,36.225217816340646
undergrad,electrical,66,234,1,0,0,0,0,1,58.30430371219886
